제품코드,일일최대투여량,일일최대투여기준량,용량주의_상세내용
644800520,로페라미드염산염 16mg,16.0,
621804270,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
669900661,세프트리악손 4g(역가),4000.0,
668901560,이미다페나신 0.4mg,0.4,
645603790,로수바스타틴 20mg,20.0,
653804410,로수바스타틴 20mg,20.0,
644703340,로수바스타틴 20mg,20.0,
642104420,로수바스타틴 20mg,20.0,
644308790,로수바스타틴 20mg,20.0,
669501710,로수바스타틴 20mg,20.0,
693201020,로수바스타틴 20mg,20.0,
653100790,코데인인산염수화물 240mg,240.0,
669800390,코데인인산염수화물 240mg,240.0,
622804670,빌다글립틴 100mg,100.0,
694003640,빌다글립틴 100mg,100.0,
690303400,빌다글립틴 100mg,100.0,
642403370,"글리메피리드 8mg/메트포르민염산염 2,000mg",2000.0,
647805360,"레비티라세탐 3,000mg",3000.0,
647805300,"레비티라세탐 3,000mg",3000.0,
642803410,메만틴염산염 20mg,20.0,
648102970,칸데사르탄실렉세틸 32mg,32.0,
657805330,칸데사르탄실렉세틸 32mg,32.0,
648503110,카르베딜롤 100mg,100.0,
671802430,카르베딜롤 100mg,100.0,
647802000,카르베딜롤 100mg,100.0,
648101770,카르베딜롤 100mg,100.0,
641602260,카르베딜롤 100mg,100.0,
648503120,카르베딜롤 100mg,100.0,
642004050,라코사미드 400mg,400.0,
648102380,피오글리타존 30mg,30.0,
643902820,로수바스타틴 20mg,20.0,
643305700,로수바스타틴 20mg,20.0,
650302680,로수바스타틴 20mg,20.0,
653403280,로수바스타틴 20mg,20.0,
646003850,로수바스타틴 20mg,20.0,
651204040,로수바스타틴 20mg,20.0,
657805480,로수바스타틴 20mg,20.0,
670606770,로수바스타틴 20mg,20.0,
654004490,로수바스타틴 20mg,20.0,
671706860,빌다글립틴 100mg,100.0,
648103350,로수바스타틴 20mg,20.0,
642802750,로수바스타틴 20mg,20.0,
649806410,로수바스타틴 20mg,20.0,
642203670,로수바스타틴 20mg,20.0,
650203390,로수바스타틴 20mg,20.0,
648602670,로수바스타틴 20mg,20.0,
640007120,프레가발린 600mg,600.0,
658200140,"덱시부프로펜 1,200mg",1200.0,
642104120,"글리메피리드 8mg/메트포르민염산염 2,000mg",2000.0,
650300320,카르베딜롤 100mg,100.0,
652600400,카르베딜롤 100mg,100.0,
671802420,카르베딜롤 100mg,100.0,
647801990,카르베딜롤 100mg,100.0,
648101760,카르베딜롤 100mg,100.0,
660702710,솔리페나신숙신산염 10mg,10.0,
648500610,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
658600240,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
648201690,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
660700340,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
648100540,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
661700090,"글리벤클라미드 20mg/메트포르민염산염 2,000mg",20.0,
641600190,"글리벤클라미드 20mg/메트포르민염산염 2,000mg",20.0,
661700100,"글리벤클라미드 20mg/메트포르민염산염 2,000mg",20.0,
641600200,"글리벤클라미드 20mg/메트포르민염산염 2,000mg",20.0,
644703920,"레비티라세탐 3,000mg",3000.0,
652100830,"글리메피리드 8mg/메트포르민염산염 2,000mg",2000.0,
669804720,로수바스타틴 20mg,20.0,
698502560,로수바스타틴 20mg,20.0,
649100670,"덱시부프로펜 1,200mg",1200.0,
658600230,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
640900280,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
670300970,암로디핀 10mg,10.0,
663601400,암로디핀 10mg,10.0,
644102180,암로디핀 10mg,10.0,
649100070,암로디핀 10mg,10.0,
640900530,암로디핀 10mg,10.0,
671802230,암로디핀 10mg,10.0,
642701320,메토클로프라미드염산염 30mg,30.0,
642701341,메토플로프라미드염산염수화물 30mg,30.0,
677200220,라모세트론염산염 5㎍,5.0,
677200220,라모세트론염산염 10㎍,10.0,
677200210,라모세트론염산염 5㎍,5.0,
677200210,라모세트론염산염 10㎍,10.0,
649400510,로페라미드염산염 16mg,16.0,
645900780,에날라프릴말레산염 40mg,40.0,
649101160,에날라프릴말레산염 40mg,40.0,
661900940,에날라프릴말레산염 40mg,40.0,
642100330,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
642904280,"글리메피리드 8mg/메트포르민염산염 2,000mg",2000.0,
643306120,"글리메피리드 8mg/메트포르민염산염 2,000mg",2000.0,
645403580,"글리메피리드 8mg/메트포르민염산염 2,000mg",2000.0,
651601510,"글리메피리드 8mg/메트포르민염산염 2,000mg",2000.0,
645604030,"글리메피리드 8mg/메트포르민염산염 2,000mg",2000.0,
653404040,피타바스타틴칼슘 4mg,4.0,
640006770,독세핀 6mg,6.0,
643301190,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
665500280,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
644000970,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
644703780,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
648100530,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
647805080,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
651602780,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
658108220,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
622804590,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
643307480,"로베글리타존황산염 0.5mg/메트포르민염산염 2,000mg",0.5,
646005290,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
670502440,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
658204500,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
58200960,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
54801300,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
655404210,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
59001040,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
657807560,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
665508290,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
649105220,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
648500260,돔페리돈 30mg,30.0,
646200560,돔페리돈 30mg,30.0,
661901840,돔페리돈 30mg,30.0,
657203810,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
642700230,돔페리돈 30mg,30.0,
663608400,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
657200020,클로르프로마진염산염 1g,1000.0,
643507620,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
648204440,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
643606190,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
642105720,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
652101400,펠로디핀 5mg/라미프릴 5mg,5.0,
652101410,펠로디핀 5mg/라미프릴 5mg,5.0,
644102170,암로디핀 10mg,10.0,
642101140,암로디핀 10mg,10.0,
642703460,암로디핀 10mg,10.0,
648200430,암로디핀 10mg,10.0,
643301800,암로디핀 10mg,10.0,
657300150,암로디핀 10mg,10.0,
657800070,암로디핀 10mg,10.0,
656700550,암로디핀 10mg,10.0,
658600800,암로디핀 10mg,10.0,
654300210,암로디핀 10mg,10.0,
649601570,암로디핀 10mg,10.0,
645902260,암로디핀 10mg,10.0,
642101120,암로디핀 10mg,10.0,
642101130,암로디핀 10mg,10.0,
661903980,올메사르탄메독소밀 40mg,40.0,
698502100,올메사르탄메독소밀 40mg,40.0,
651503280,올메사르탄메독소밀 40mg,40.0,
651200880,에날라프릴말레산염 40mg,40.0,
660700970,에날라프릴말레산염 40mg,40.0,
653401910,로수바스타틴 20mg,20.0,
651203240,로수바스타틴 20mg,20.0,
652105420,암로디핀 10mg/올메사르탄메독소밀 40mg,40.0,
663606560,암로디핀 10mg/올메사르탄메독소밀 40mg,40.0,
645604520,암로디핀 10mg/올메사르탄메독소밀 40mg,40.0,
645404290,암로디핀 10mg/올메사르탄메독소밀 40mg,40.0,
628902000,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
53301050,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
669800780,돔페리돈 30mg,30.0,
670302050,돔페리돈 30mg,30.0,
640902400,돔페리돈 30mg,30.0,
698500160,아테놀롤 100mg,100.0,
643308410,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
645405840,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
647805090,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
645306080,프레가발린 600mg,600.0,
643306000,올메사르탄메독소밀 40mg,40.0,
644003130,올메사르탄메독소밀 40mg,40.0,
647803490,올메사르탄메독소밀 40mg,40.0,
663604840,올메사르탄메독소밀 40mg,40.0,
642200630,돔페리돈 30mg,30.0,
645403310,로피니롤 24mg,24.0,
694000190,에날라프릴말레산염 40mg,40.0,
642702450,에날라프릴말레산염 40mg,40.0,
653402240,올메사르탄메독소밀 40mg,40.0,
649805250,올메사르탄메독소밀 40mg,40.0,
680900170,올메사르탄메독소밀 40mg,40.0,
640902300,올메사르탄메독소밀 40mg,40.0,
657304470,로수바스타틴 20mg,20.0,
657805470,로수바스타틴 20mg,20.0,
670606760,로수바스타틴 20mg,20.0,
654003750,로수바스타틴 20mg,20.0,
648103340,로수바스타틴 20mg,20.0,
621802670,로수바스타틴 20mg,20.0,
642802800,로수바스타틴 20mg,20.0,
642203680,로수바스타틴 20mg,20.0,
665001300,로수바스타틴 20mg,20.0,
650203410,로수바스타틴 20mg,20.0,
653102310,로수바스타틴 20mg,20.0,
648602620,로수바스타틴 20mg,20.0,
644501730,로수바스타틴 20mg,20.0,
657805430,암로디핀 10mg/올메사르탄메독소밀 40mg,40.0,
648103500,암로디핀 10mg/올메사르탄메독소밀 40mg,40.0,
670607100,암로디핀 10mg/올메사르탄메독소밀 40mg,40.0,
644913850,암로디핀 10mg/올메사르탄메독소밀 40mg,40.0,
698502580,로수바스타틴 20mg,20.0,
648507100,로수바스타틴 20mg,20.0,
643703950,로수바스타틴 20mg,20.0,
649404760,로수바스타틴 20mg,20.0,
656004140,로수바스타틴 20mg,20.0,
644003660,로수바스타틴 20mg,20.0,
645304820,로수바스타틴 20mg,20.0,
52900070,탈리도마이드 400mg,400.0,
626100130,탈리도마이드 400mg,400.0,
642001360,아테놀롤 100mg,100.0,
642201020,베탁솔롤염산염 20mg,20.0,
654003810,칸데사르탄실렉세틸 32mg,32.0,
649805030,칸데사르탄실렉세틸 32mg,32.0,
649105420,빌다글립틴 100mg,100.0,
641502770,빌다글립틴 100mg,100.0,
73000900,빌다글립틴 100mg,100.0,
651602790,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
658108230,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
648103740,에제티미브 10mg/로수바스타틴 20mg,10.0,
622804600,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
646005300,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
657805800,에제티미브 10mg/로수바스타틴 20mg,10.0,
645404550,에제티미브 10mg/로수바스타틴 20mg,10.0,
652604910,에제티미브 10mg/로수바스타틴 20mg,10.0,
649807100,에제티미브 10mg/로수바스타틴 20mg,10.0,
670502430,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
670607440,에제티미브 10mg/로수바스타틴 20mg,10.0,
648507540,에제티미브 10mg/로수바스타틴 20mg,10.0,
645305440,에제티미브 10mg/로수바스타틴 20mg,10.0,
658204510,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
58200950,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
642803390,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
657805271,세프트리악손 4g(역가),4000.0,
643301521,세프트리악손 4g(역가),4000.0,
649606050,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
694003510,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
642707070,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
655401550,베라파밀염산염 480mg,480.0,
655401560,베라파밀염산염 480mg,480.0,
643601820,에포니디핀염산염 60mg,60.0,
693901750,에스시탈로프람 20mg,20.0,
649506040,프레가발린 600mg,600.0,
642803200,로피니롤 24mg,24.0,
649505950,올메사르탄메독소밀 40mg,40.0,
644003140,올메사르탄메독소밀 40mg,40.0,
641704170,올메사르탄메독소밀 40mg,40.0,
645404070,올메사르탄메독소밀 40mg,40.0,
658603090,로수바스타틴 20mg,20.0,
698502550,로수바스타틴 20mg,20.0,
648506270,로수바스타틴 20mg,20.0,
643703260,로수바스타틴 20mg,20.0,
649404750,로수바스타틴 20mg,20.0,
656003930,로수바스타틴 20mg,20.0,
652903110,로수바스타틴 20mg,20.0,
644003650,로수바스타틴 20mg,20.0,
645304780,로수바스타틴 20mg,20.0,
671804830,로수바스타틴 20mg,20.0,
671805690,로수바스타틴 20mg,20.0,
653804980,로수바스타틴 20mg,20.0,
670701620,피타바스타틴칼슘 4mg,4.0,
645905310,피타바스타틴칼슘 4mg,4.0,
657804710,피타바스타틴칼슘 4mg,4.0,
660702460,피타바스타틴칼슘 4mg,4.0,
643103410,피타바스타틴칼슘 4mg,4.0,
693200621,세프타지딤 9g(역가),9.0,
643505910,칸데사르탄실렉세틸 32mg,32.0,
657805320,칸데사르탄실렉세틸 32mg,32.0,
642904200,칸데사르탄실렉세틸 32mg,32.0,
648103000,칸데사르탄실렉세틸 32mg,32.0,
656003650,칸데사르탄실렉세틸 32mg,32.0,
642802320,칸데사르탄실렉세틸 32mg,32.0,
653402270,칸데사르탄실렉세틸 32mg,32.0,
648506240,칸데사르탄실렉세틸 32mg,32.0,
649805020,칸데사르탄실렉세틸 32mg,32.0,
642904190,칸데사르탄실렉세틸 32mg,32.0,
648507960,"메트포르민2,000mg/빌다글립틴 100mg",100.0,
648103750,에제티미브 10mg/로수바스타틴 20mg,10.0,
657805790,에제티미브 10mg/로수바스타틴 20mg,10.0,
645404530,에제티미브 10mg/로수바스타틴 20mg,10.0,
652604920,에제티미브 10mg/로수바스타틴 20mg,10.0,
649807080,에제티미브 10mg/로수바스타틴 20mg,10.0,
670607460,에제티미브 10mg/로수바스타틴 20mg,10.0,
648507560,에제티미브 10mg/로수바스타틴 20mg,10.0,
645305450,에제티미브 10mg/로수바스타틴 20mg,10.0,
648103730,에제티미브 10mg/로수바스타틴 20mg,10.0,
628902010,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
657805780,에제티미브 10mg/로수바스타틴 20mg,10.0,
645404540,에제티미브 10mg/로수바스타틴 20mg,10.0,
652604930,에제티미브 10mg/로수바스타틴 20mg,10.0,
649807090,에제티미브 10mg/로수바스타틴 20mg,10.0,
670607450,에제티미브 10mg/로수바스타틴 20mg,10.0,
648507550,에제티미브 10mg/로수바스타틴 20mg,10.0,
53301060,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
698504580,(비판막성 심방세동 환자에서 뇌졸중 및 전신색전증의위험 감소)리바록사반 20mg,20.0,
680900070,암로디핀 10mg/올메사르탄메독소밀 40mg/히드로클로로티아지드 25mg,40.0,
643305990,올메사르탄메독소밀 40mg,40.0,
647803480,올메사르탄메독소밀 40mg,40.0,
643302640,부시라민 300mg,300.0,
641801220,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
641801220,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
