제품코드,품목기준코드,제품명,업체코드,주성분코드
670601240,200608240.0,세티정25밀리그람(토피라메이트)_(25mg/1정),165.0,241803ATB
657200790,200605410.0,토피라트정25밀리그램(토피라메이트)_(25mg/1정),483.0,241803ATB
642004600,201602491.0,토파린정25밀리그램(토피라메이트)_(25mg/1정),479.0,241803ATB
643502970,200608166.0,토피라정25밀리그램(토피라메이트)_(25mg/1정),472.0,241803ATB
627600120,201503517.0,피엠에스토피라메이트정25밀리그램_(25mg/1정),411.0,241803ATB
651602630,201907818.0,한화토피라메이트정25밀리그램_(25mg/1정),476.0,241803ATB
654304940,201403151.0,토피렉스정25밀리그램(토피라메이트)_(25mg/1정),333.0,241803ATB
656004630,201704726.0,토피메인정25밀리그램(토피라메이트)_(25mg/1정),302.0,241803ATB
649104010,201803042.0,토피맥스정25mg(토피라메이트)_(25mg/1정),467.0,241803ATB
58200380,201907140.0,아토맥정25밀리그램(토피라메이트)_(25gm/1정),77.0,241803ATB
657807040,201902173.0,토맥스정25밀리그램(토피라메이트)_(25mg/1정),415.0,241803ATB
641907550,202001814.0,보령토피라메이트정25밀리그램_(25mg/1정),47.0,241803ATB
694002770,201908514.0,토피스트정25밀리그램(토피라메이트)_(25mg/1정),210.0,241803ATB
649405400,202002918.0,토피라밀정25밀리그램(토피라메이트)_(25mg/1정),328.0,241803ATB
650204580,201508116.0,토피칸정25밀리그람(토피라메이트)_(25mg/1정),301.0,241803ATB
622801900,201403599.0,토파원정25밀리그램(토피라메이트)_(25mg/1정),34.0,241803ATB
57600700,202003294.0,토피큐정25밀리그램(토피라메이트)_(25mg/1정),374.0,241803ATB
651902140,200501162.0,토파메이트정25밀리그람(토피라메이트)_(25mg/1정),245.0,241803ATB
649803180,200604323.0,토파민정25밀리그람(토피라메이트)_(25mg/1정),243.0,241803ATB
645301880,200502902.0,토피론정25밀리그램(토피라메이트)_(25mg/1정),471.0,241803ATB
642902300,200600081.0,토파메드정25밀리그램(토피라메이트)_(25mg/1정),343.0,241803ATB
646902380,202005673.0,토파맥스정25밀리그램(토피라메이트)_(25mg/1정),152.0,241803ATB
649503090,200605499.0,유니토파정25밀리그람(토피라메이트)_(25mg/1정),337.0,241803ATB
652604070,200502744.0,토팜정25밀리그람(토피라메이트)_(25mg/1정),303.0,241803ATB
646902300,202000433.0,토파맥스스프링클캡슐50밀리그램(토피라메이트)_(50mg/1캡슐),152.0,241804ACH
644704550,201706474.0,큐덱시서방캡슐50밀리그램(토피라메이트)_(50mg/1캡슐),311.0,241804ACR
645301890,200706103.0,토피론정50밀리그램(토피라메이트)_(50mg/1정),471.0,241804ATB
651902390,200001457.0,프로막정500밀리그람(발프로산마그네슘)_(0.5g/1정),245.0,246901ATE
651902380,200001458.0,프로막정200밀리그람(발프로산마그네슘)_(0.2g/1정),245.0,246902ATE
651903310,201004349.0,프로막정300밀리그램(발프로산마그네슘)_(0.3g/1정),245.0,246903ATE
645300680,199502679.0,바로인에이연질캡슐(발프로산)_(0.5g/1캡슐),471.0,247002ACS
652100480,199801023.0,사브릴정500밀리그람(비가바트린)_(0.5g/1정),160.0,247701ATB
642500820,199000165.0,엑세그란정(조니사미드)_(0.1g/1정),226.0,250601ATB
664000060,3.0,세나진정,468.0,483701ATB
654100132,200703693.0,케프라액(레비티라세탐)_(15g/150mL),455.0,488530ALQ
651903893,201309922.0,큐팜액(레비티라세탐)_(25g/250mL),245.0,488536ALQ
694002740,201908012.0,케파베아정500밀리그램(레비티라세탐)_(0.5g/1정),210.0,488501ATB
642203160,201207576.0,레비큐어정500밀리그램(레비티라세탐)_(0.5g/1정),258.0,488501ATB
642904590,201207483.0,티나세탐정500밀리그램(레비티라세탐)_(0.5g/1정),343.0,488501ATB
645304530,201207471.0,렙필정500밀리그램(레비티라세탐)_(0.5g/1정),471.0,488501ATB
693901720,201504493.0,레비탐정500밀리그램(레비티라세탐)_(0.5g/1정),69.0,488501ATB
657308240,202002470.0,동구레비티라세탐정500밀리그램_(0.5g/1정),29.0,488501ATB
657806900,201907923.0,레비원정500밀리그램(레비티라세탐)_(0.5g/1정),415.0,488501ATB
642003150,201207479.0,스타레탐정500밀리그램(레비티라세탐)_(0.5g/1정),479.0,488501ATB
657202420,201207469.0,케프렙톨정500밀리그램(레비티라세탐)_(0.5g/1정),483.0,488501ATB
651903800,201208484.0,큐팜정500밀리그램(레비티라세탐)_(0.5g/1정),245.0,488501ATB
671706200,201907531.0,레비에필정500밀리그램(레비티라세탐)_(0.5g/1정),379.0,488501ATB
642802470,201207489.0,레비로틴정500밀리그램(레비티라세탐)_(0.5g/1정),198.0,488501ATB
643506440,201207514.0,레비라정500밀리그램(레비티라세탐)_(0.5g/1정),472.0,488501ATB
642506850,201207540.0,케피람정500밀리그램(레비티라세탐)_(0.5g/1정),226.0,488501ATB
647803740,201210743.0,에필라탐정500밀리그램(레비티라세탐)_(0.5g/1정),276.0,488501ATB
649806770,201405544.0,레티람정500밀리그램(레비티라세탐)_(0.5g/1정),243.0,488501ATB
654100150,200209894.0,케프라정500밀리그램(레비티라세탐)_(0.5g/1정),455.0,488501ATB
644703930,201301650.0,에피스크정500밀리그램(레비티라세탐)_(0.5g/1정),311.0,488501ATB
647805360,202200401.0,에필라탐서방정500밀리그램(레비티라세탐)_(0.5g/1정),276.0,488501ATR
657203430,201805182.0,케프렙톨서방정500밀리그램(레비티라세탐)_(0.5g/1정),483.0,488501ATR
651904720,201805181.0,큐팜엑스알서방정500밀리그램(레비티라세탐)_(0.5g/1정),245.0,488501ATR
654100860,201605864.0,케프라엑스알서방정500밀리그램(레비티라세탐)_(0.5g/1정),455.0,488501ATR
694002750,201908013.0,케파베아정250밀리그램(레비티라세탐)_(0.25g/1정),210.0,488502ATB
642203180,201207583.0,레비큐어정250밀리그램(레비티라세탐)_(0.25g/1정),258.0,488502ATB
645304540,201207472.0,렙필정250밀리그램(레비티라세탐)_(0.25g/1정),471.0,488502ATB
642904600,201207484.0,티나세탐정250밀리그램(레비티라세탐)_(0.25g/1정),343.0,488502ATB
693901710,201504494.0,레비탐정250밀리그램(레비티라세탐)_(0.25g/1정),69.0,488502ATB
657308230,202002469.0,동구레비티라세탐정250밀리그램_(0.25g/1정),29.0,488502ATB
657806890,201907924.0,레비원정250밀리그램(레비티라세탐)_(0.25g/1정),415.0,488502ATB
642802460,201207534.0,레비로틴정250밀리그램(레비티라세탐)_(0.25g/1정),198.0,488502ATB
671706210,201907532.0,레비에필정250밀리그램(레비티라세탐)_(0.25g/1정),379.0,488502ATB
643506450,201207515.0,레비라정250밀리그램(레비티라세탐)_(0.25g/1정),472.0,488502ATB
642506840,201207538.0,케피람정250밀리그램(레비티라세탐)_(0.25g/1정),226.0,488502ATB
657202410,201207488.0,케프렙톨정250밀리그램(레비티라세탐)_(0.25g/1정),483.0,488502ATB
651903790,201208483.0,큐팜정250밀리그램(레비티라세탐)_(0.25g/1정),245.0,488502ATB
654100140,200209893.0,케프라정250밀리그램(레비티라세탐)_(0.25g/1정),455.0,488502ATB
647803720,201305812.0,에필라탐정250밀리그램(레비티라세탐)_(0.25g/1정),276.0,488502ATB
649806760,201405545.0,레티람정250밀리그램(레비티라세탐)_(0.25g/1정),243.0,488502ATB
644703920,201301649.0,에피스크정250밀리그램(레비티라세탐)_(0.25g/1정),311.0,488502ATB
642003160,201207480.0,스타레탐정1000밀리그램(레비티라세탐)_(1g/1정),479.0,488503ATB
694002760,201908014.0,케파베아정1000밀리그램(레비티라세탐)_(1g/1정),210.0,488503ATB
642203170,201207582.0,레비큐어정1000밀리그램(레비티라세탐)_(1g/1정),258.0,488503ATB
642904610,201207482.0,티나세탐정1000밀리그램(레비티라세탐)_(1g/1정),343.0,488503ATB
645304520,201207470.0,렙필정1000밀리그램(레비티라세탐)_(1g/1정),471.0,488503ATB
657308250,202002471.0,동구레비티라세탐정1000밀리그램_(1g/1정),29.0,488503ATB
657806910,201907925.0,레비원정1000밀리그램(레비티라세탐)_(1g/1정),415.0,488503ATB
657202430,201207539.0,케프렙톨정1000밀리그램(레비티라세탐)_(1g/1정),483.0,488503ATB
651903780,201208482.0,큐팜정1000밀리그램(레비티라세탐)_(1g/1정),245.0,488503ATB
671706220,201907533.0,레비에필정1000밀리그램(레비티라세탐)_(1g/1정),379.0,488503ATB
642802550,201305037.0,레비로틴정1000밀리그램(레비티라세탐)_(1g/1정),198.0,488503ATB
643506430,201207513.0,레비라정1000밀리그램(레비티라세탐)_(1g/1정),472.0,488503ATB
642506830,201207537.0,케피람정1000밀리그램(레비티라세탐)_(1g/1정),226.0,488503ATB
644703950,201301651.0,에피스크정1000밀리그램(레비티라세탐)_(1g/1정),311.0,488503ATB
647803850,201309363.0,에필라탐정1000밀리그램(레비티라세탐)_(1g/1정),276.0,488503ATB
654100160,200209895.0,케프라정1000밀리그램(레비티라세탐)_(1g/1정),455.0,488503ATB
649806750,201405546.0,레티람정1000밀리그램(레비티라세탐)_(1g/1정),243.0,488503ATB
693901730,201504495.0,레비탐정1000밀리그램(레비티라세탐)_(1g/1정),69.0,488503ATB
651904350,201601071.0,큐팜정750밀리그램(레비티라세탐)_(0.75g/1정),245.0,488505ATB
643506690,201309442.0,레비라정750밀리그램(레비티라세탐)_(0.75g/1정),472.0,488505ATB
644703940,201301658.0,에피스크정750밀리그램(레비티라세탐)_(0.75g/1정),311.0,488505ATB
647805300,202106955.0,에필라탐서방정750밀리그램(레비티라세탐)_(0.75g/1정),276.0,488505ATR
657203440,201900213.0,케프렙톨서방정750밀리그램(레비티라세탐)_(0.75g/1정),483.0,488505ATR
651904710,201805180.0,큐팜엑스알서방정750밀리그램(레비티라세탐)_(0.75g/1정),245.0,488505ATR
654100870,201605863.0,케프라엑스알서방정750밀리그램(레비티라세탐)_(0.75g/1정),455.0,488505ATR
664000220,800002900.0,디아코미트,468.0,509101ACH
652105330,200905917.0,이노베론필름코팅정100mg (루피나미드)_(0.1g/1정),160.0,509401ATB
652105320,200905916.0,이노베론필름코팅정200mg (루피나미드)_(0.2g/1정),160.0,509402ATB
652105310,200905915.0,이노베론필름코팅정400mg (루피나미드)_(0.4g/1정),160.0,509403ATB
657202960,201606651.0,네오팻정50밀리그램(라코사미드)_(50mg/1정),483.0,611702ATB
642802970,201703448.0,라사로틴정50밀리그램(라코사미드)_(50mg/1정),198.0,611702ATB
651904450,201605711.0,라코정50mg(라코사미드)_(50mg/1정),245.0,611702ATB
644704450,201605343.0,빔스크정50밀리그램(라코사미드)_(50mg/1정),311.0,611702ATB
642004040,201700399.0,라코팻정50밀리그램(라코사미드)_(50mg/1정),479.0,611702ATB
657202970,201606652.0,네오팻정100밀리그램(라코사미드)_(0.1g/1정),483.0,611703ATB
642802960,201703447.0,라사로틴정100밀리그램(라코사미드)_(0.1g/1정),198.0,611703ATB
651904460,201605710.0,라코정100mg(라코사미드)_(0.1g/1정),245.0,611703ATB
644704420,201605344.0,빔스크정100밀리그램(라코사미드)_(0.1g/1정),311.0,611703ATB
642004050,201700547.0,라코팻정100밀리그램(라코사미드)_(0.1g/1정),479.0,611703ATB
651904550,201704863.0,라코정150mg(라코사미드)_(0.15g/1정),245.0,611704ATB
644704430,201605341.0,빔스크정150밀리그램(라코사미드)_(0.15g/1정),311.0,611704ATB
657203000,201700527.0,네오팻정150밀리그램(라코사미드)_(0.15g/1정),483.0,611704ATB
651904540,201704852.0,라코정200mg(라코사미드)_(0.2g/1정),245.0,611705ATB
657202990,201700526.0,네오팻정200밀리그램(라코사미드)_(0.2g/1정),483.0,611705ATB
644704440,201605342.0,빔스크정200밀리그램(라코사미드)_(0.2g/1정),311.0,611705ATB
621100251,202003991.0,파이콤파현탁액0.5mg/mL(페람파넬)_(0.1768g/340mL),441.0,642407ASS
651905120,202201450.0,페리콤파정2밀리그램(페람파넬(미분화))_(2mg/1정),245.0,642401ATB
657204050,202201600.0,페라넬정2밀리그램(페람파넬(미분화))_(2mg/1정),483.0,642401ATB
621100060,201504769.0,파이콤파필름코팅정2밀리그램(페람파넬)_(2.1mg/1정),441.0,642401ATB
651905150,202201455.0,페리콤파정4밀리그램(페람파넬(미분화))_(4mg/1정),245.0,642402ATB
657204080,202300748.0,페라넬정4밀리그램(페람파넬(미분화))_(4mg/1정),483.0,642402ATB
621100070,201504770.0,파이콤파필름코팅정4밀리그램(페람파넬)_(4.2mg/1정),441.0,642402ATB
651905140,202201454.0,페리콤파정6밀리그램(페람파넬(미분화))_(6mg/1정),245.0,642403ATB
657204040,202201599.0,페라넬정6밀리그램(페람파넬(미분화))_(6mg/1정),483.0,642403ATB
621100080,201504771.0,파이콤파필름코팅정6밀리그램(페람파넬)_(6.2mg/1정),441.0,642403ATB
651905130,202201453.0,페리콤파정8밀리그램(페람파넬(미분화))_(8mg/1정),245.0,642404ATB
657204070,202300747.0,페라넬정8밀리그램(페람파넬(미분화))_(8mg/1정),483.0,642404ATB
621100100,201504772.0,파이콤파필름코팅정8밀리그램(페람파넬)_(8.3mg/1정),441.0,642404ATB
651905160,202201452.0,페리콤파정10밀리그램(페람파넬(미분화))_(10mg/1정),245.0,642405ATB
657204060,202300746.0,페라넬정10밀리그램(페람파넬(미분화))_(10mg/1정),483.0,642405ATB
621100110,201504773.0,파이콤파필름코팅정10밀리그램(페람파넬)_(10.4mg/1정),441.0,642405ATB
651905170,202201451.0,페리콤파정12밀리그램(페람파넬(미분화))_(12mg/1정),245.0,642406ATB
657204030,202201598.0,페라넬정12밀리그램(페람파넬(미분화))_(12mg/1정),483.0,642406ATB
621100090,201504774.0,파이콤파필름코팅정12밀리그램(페람파넬)_(12.5mg/1정),441.0,642406ATB
664000471,800002982.0,에피디올렉스내복액_(10g/100mL),469.0,692701ALQ
657203710,202007717.0,제비닉스정200밀리그램(에슬리카르바제핀아세테이트(미분화))_(0.2g/1정),483.0,700901ATB
657203720,202007718.0,제비닉스정800밀리그램(에슬리카르바제핀아세테이트(미분화))_(0.8g/1정),483.0,700902ATB
648101510,199902271.0,에이서캡슐(아세클로페낙)_(0.1g/1캡슐),194.0,100901ACH
644304150,200201436.0,클란자에스연질캡슐(아세클로페낙)(수출명:SpeenacSoftCaps.)_(0.1g/1캡슐),453.0,100901ACS
648101500,199802092.0,"에이서정(아세클로페낙)(수출명: SEONAC, BEEOCURACIN)_(0.1g/1정)",194.0,100901ATB
649802300,199803120.0,아로탈정(아세클로페낙)(수출명:아로세탈정(Arocetaltablet))_(0.1g/1정),243.0,100901ATB
697100050,200411098.0,아세민정(아세클로페낙)_(0.1g/1정),157.0,100901ATB
643701580,199800455.0,아로펜정(아세클로페낙)(수출명:아로페나정)_(0.1g/1정),203.0,100901ATB
73001500,201902130.0,아세팜정100밀리그램(아세클로페낙)_(0.1g/1정),189.0,100901ATB
684500990,201309500.0,에클로펜정(아세클로페낙)_(0.1g/1정),482.0,100901ATB
643903550,201701471.0,아세펜정(아세클로페낙)_(0.1g/1정),274.0,100901ATB
655601230,200300307.0,아세로정(아세클로페낙)_(0.1g/1정),474.0,100901ATB
651201220,200300763.0,아세클정(아세클로페낙)_(0.1g/1정),277.0,100901ATB
649001080,201307230.0,아세롬정100밀리그램(아세클로페낙)_(0.1g/1정),413.0,100901ATB
665502000,200401683.0,에이텍정(아세클로페낙)_(0.1g/1정),454.0,100901ATB
621801920,200401008.0,아페민정(아세클로페낙)_(0.1g/1정),155.0,100901ATB
657202270,200802182.0,아펜탁정(아세클로페낙)_(0.1g/1정),483.0,100901ATB
652604210,200302215.0,에어펜정(아세클로페낙)_(0.1g/1정),303.0,100901ATB
644802230,200401110.0,태극아세클로페낙정_(0.1g/1정),408.0,100901ATB
678600670,201602997.0,세크로낙정100밀리그램(아세클로페낙)_(0.1g/1정),21.0,100901ATB
654700420,200403271.0,아세클라정(아세클로페낙)_(0.1g/1정),400.0,100901ATB
661604710,201601665.0,뉴클로페낙정(아세클로페낙)_(0.1g/1정),81.0,100901ATB
694001000,201600166.0,대웅바이오아세클로페낙정100밀리그램_(0.1g/1정),210.0,100901ATB
643202500,201401490.0,동성아세클로페낙정_(0.1g/1정),225.0,100901ATB
642802650,201400500.0,류마크로정(아세클로페낙)_(0.1g/1정),198.0,100901ATB
645300710,200302313.0,베오페낙정(아세클로페낙)_(0.1g/1정),471.0,100901ATB
657801040,199802289.0,세니탈정(아세클로페낙)(수출명:하나세니탈정)_(0.1g/1정),415.0,100901ATB
643301260,200300102.0,세클로낙정(아세클로페낙)_(0.1g/1정),119.0,100901ATB
625500270,201501003.0,셀페낙정(아세클로페낙)_(0.1g/1정),128.0,100901ATB
647200400,200403775.0,아낙정(아세클로페낙)_(0.1g/1정),460.0,100901ATB
657502440,201300017.0,아덴만정(아세클로페낙)_(0.1g/1정),248.0,100901ATB
641704880,201404982.0,아리탈정(아세클로페낙)_(0.1g/1정),346.0,100901ATB
645202010,200300687.0,아세낙정(아세클로페낙)_(0.1g/1정),87.0,100901ATB
674400630,201600938.0,아세큐어정(아세클로페낙)_(0.1g/1정),297.0,100901ATB
642302610,200400225.0,아세크로나정(아세클로페낙)_(0.1g/1정),270.0,100901ATB
651501060,200302053.0,아세크로정(아세클로페낙)_(0.1g/1정),143.0,100901ATB
642702240,200200641.0,아세크론정(아세클로페낙)_(0.1g/1정),229.0,100901ATB
669500370,200600818.0,아세크정(아세클로페낙)_(0.1g/1정),76.0,100901ATB
654301800,200402064.0,아세탑정(아세클로페낙)_(0.1g/1정),333.0,100901ATB
650300920,200301031.0,아엔탈정(아세클로페낙)_(0.1g/1정),395.0,100901ATB
658203010,201600359.0,아이제낙정100밀리그램(아세클로페낙)_(0.1g/1정),50.0,100901ATB
644703320,200402610.0,아크로신정(아세클로페낙)_(0.1g/1정),311.0,100901ATB
658600670,200300132.0,아크로정(아세클로페낙)_(0.1g/1정),341.0,100901ATB
625800250,201404012.0,아펙정(아세클로페낙)_(0.1g/1정),242.0,100901ATB
628900120,201403998.0,아펜정(아세클로페낙)_(0.1g/1정),110.0,100901ATB
649404530,201210154.0,알로페낙정(아세클로페낙)_(0.1g/1정),328.0,100901ATB
698000880,200300854.0,애니락정(아세클로페낙)_(0.1g/1정),116.0,100901ATB
651601780,201404677.0,앤세낙정(아세클로페낙)_(0.1g/1정),476.0,100901ATB
641802300,200301922.0,에어낙정(아세클로페낙)_(0.1g/1정),199.0,100901ATB
656701110,200301624.0,에어팩정(아세클로페낙)_(0.1g/1정),417.0,100901ATB
665001860,201403245.0,엔클로페낙정(아세클로페낙)_(0.1g/1정),6.0,100901ATB
642403620,201208480.0,엔페낙정(아세클로페낙)_(0.1g/1정),329.0,100901ATB
642003290,201310102.0,현대아세클로페낙정_(0.1g/1정),479.0,100901ATB
670400900,201502927.0,휴니즈아세클로페낙정_(0.1g/1정),166.0,100901ATB
644603430,201603581.0,아크로낙정(아세클로페낙)_(0.1g/1정),366.0,100901ATB
649701520,201604833.0,지엘아세클로페낙정100밀리그램_(0.1g/1정),389.0,100901ATB
53600020,201603474.0,뉴세페낙정100밀리그램(아세클로페낙)_(0.1g/1정),299.0,100901ATB
52400690,201801443.0,로페낙정(아세클로페낙)_(0.1g/1정),112.0,100901ATB
689000470,201900089.0,아세테크정(아세클로페낙)_(0.1g/1정),70.0,100901ATB
670501610,201902538.0,아세로탈정100밀리그램(아세클로페낙)_(0.1g/1정),48.0,100901ATB
