제품코드,효능군중복_효능군,효능군중복_Group
656003670,지질저하제 (C),Group01
656205040,지질저하제 (C),Group01
657203260,지질저하제 (C),Group01
657306540,지질저하제 (C),Group01
657804900,지질저하제 (C),Group01
658106620,지질저하제 (C),Group01
658203170,지질저하제 (C),Group01
658502310,지질저하제 (C),Group01
658602780,지질저하제 (C),Group01
660702900,지질저하제 (C),Group01
661604880,지질저하제 (C),Group01
661904670,지질저하제 (C),Group01
662503460,지질저하제 (C),Group01
663606060,지질저하제 (C),Group01
664102690,지질저하제 (C),Group01
665001930,지질저하제 (C),Group01
665506760,지질저하제 (C),Group01
669501570,지질저하제 (C),Group01
669804560,지질저하제 (C),Group01
669906010,지질저하제 (C),Group01
670103460,지질저하제 (C),Group01
670400950,지질저하제 (C),Group01
670501200,지질저하제 (C),Group01
670607050,지질저하제 (C),Group01
671704510,지질저하제 (C),Group01
671800580,지질저하제 (C),Group01
674401240,지질저하제 (C),Group01
678600960,지질저하제 (C),Group01
680500770,지질저하제 (C),Group01
684501040,지질저하제 (C),Group01
689000430,지질저하제 (C),Group01
690300880,지질저하제 (C),Group01
693200970,지질저하제 (C),Group01
693901230,지질저하제 (C),Group01
694000800,지질저하제 (C),Group01
696600980,지질저하제 (C),Group01
698002830,지질저하제 (C),Group01
698503090,지질저하제 (C),Group01
53600320,지질저하제 (C),Group01
73400350,지질저하제 (C),Group01
623005130,지질저하제 (C),Group01
641604610,지질저하제 (C),Group01
642103630,지질저하제 (C),Group01
642500650,지질저하제 (C),Group01
642705320,지질저하제 (C),Group01
642903070,지질저하제 (C),Group01
643300670,지질저하제 (C),Group01
643506130,지질저하제 (C),Group01
644004340,지질저하제 (C),Group01
645906770,지질저하제 (C),Group01
647304190,지질저하제 (C),Group01
647804060,지질저하제 (C),Group01
649104470,지질저하제 (C),Group01
650202940,지질저하제 (C),Group01
651602820,지질저하제 (C),Group01
653803460,지질저하제 (C),Group01
655404450,지질저하제 (C),Group01
656005090,지질저하제 (C),Group01
660703430,지질저하제 (C),Group01
670104700,지질저하제 (C),Group01
670607060,지질저하제 (C),Group01
694002630,지질저하제 (C),Group01
73400380,지질저하제 (C),Group01
641607510,지질저하제 (C),Group01
642506260,지질저하제 (C),Group01
643304640,지질저하제 (C),Group01
693902340,지질저하제 (C),Group01
694003400,지질저하제 (C),Group01
54801070,호흡기관용약 (G),Group01
57000830,호흡기관용약 (G),Group01
59000050,호흡기관용약 (G),Group01
60500130,호흡기관용약 (G),Group01
73001200,호흡기관용약 (G),Group01
622801370,호흡기관용약 (G),Group01
625200110,호흡기관용약 (G),Group01
625500240,호흡기관용약 (G),Group01
628800120,호흡기관용약 (G),Group01
628900920,호흡기관용약 (G),Group01
640900520,호흡기관용약 (G),Group01
642200800,호흡기관용약 (G),Group01
643104130,호흡기관용약 (G),Group01
643203120,호흡기관용약 (G),Group01
644302130,호흡기관용약 (G),Group01
644806370,호흡기관용약 (G),Group01
645208490,호흡기관용약 (G),Group01
646201330,호흡기관용약 (G),Group01
647204880,호흡기관용약 (G),Group01
648101390,호흡기관용약 (G),Group01
648601220,호흡기관용약 (G),Group01
649001440,호흡기관용약 (G),Group01
649102960,호흡기관용약 (G),Group01
649401470,호흡기관용약 (G),Group01
652904200,호흡기관용약 (G),Group01
654001310,호흡기관용약 (G),Group01
654301820,호흡기관용약 (G),Group01
656000740,호흡기관용약 (G),Group01
657302720,호흡기관용약 (G),Group01
658107190,호흡기관용약 (G),Group01
658202740,호흡기관용약 (G),Group01
658603710,호흡기관용약 (G),Group01
660700830,호흡기관용약 (G),Group01
661904370,호흡기관용약 (G),Group01
663601280,호흡기관용약 (G),Group01
664901290,호흡기관용약 (G),Group01
665001890,호흡기관용약 (G),Group01
665502010,호흡기관용약 (G),Group01
669500380,호흡기관용약 (G),Group01
669802470,호흡기관용약 (G),Group01
669906050,호흡기관용약 (G),Group01
671701190,호흡기관용약 (G),Group01
689000490,호흡기관용약 (G),Group01
693200750,호흡기관용약 (G),Group01
693902360,호흡기관용약 (G),Group01
694003100,호흡기관용약 (G),Group01
698500310,호흡기관용약 (G),Group01
642100580,호흡기관용약 (G),Group05
642900580,호흡기관용약 (G),Group05
643301710,호흡기관용약 (G),Group05
646001240,호흡기관용약 (G),Group05
645400800,혈압강하작용의약품 (B),Group07
645400810,혈압강하작용의약품 (B),Group07
645400790,혈압강하작용의약품 (B),Group07
642401320,혈압강하작용의약품 (B),Group07
651904750,혈압강하작용의약품 (B),Group07
642401330,혈압강하작용의약품 (B),Group07
642900590,혈압강하작용의약품 (B),Group07
651901910,혈압강하작용의약품 (B),Group07
642401340,혈압강하작용의약품 (B),Group07
642900610,혈압강하작용의약품 (B),Group07
651901920,혈압강하작용의약품 (B),Group07
642402790,혈압강하작용의약품 (B),Group07
643200970,호흡기관용약 (G),Group08
651900600,정신신경용제 (F),Group01
657201020,정신신경용제 (F),Group01
651900610,정신신경용제 (F),Group01
657201030,정신신경용제 (F),Group01
642201030,혈압강하작용의약품 (B),Group05
621801860,혈압강하작용의약품 (B),Group05
642201020,혈압강하작용의약품 (B),Group05
650300650,혈압강하작용의약품 (B),Group05
668901020,혈압강하작용의약품 (B),Group05
668901030,혈압강하작용의약품 (B),Group05
643300920,지질저하제 (C),Group03
643300910,지질저하제 (C),Group03
620500150,혈압강하작용의약품 (B),Group05
620500060,혈압강하작용의약품 (B),Group05
640900430,혈압강하작용의약품 (B),Group05
641700540,혈압강하작용의약품 (B),Group05
646200890,혈압강하작용의약품 (B),Group05
650300700,혈압강하작용의약품 (B),Group05
651202230,혈압강하작용의약품 (B),Group05
661700400,혈압강하작용의약품 (B),Group05
669802630,혈압강하작용의약품 (B),Group05
620500110,혈압강하작용의약품 (B),Group05
661700390,혈압강하작용의약품 (B),Group05
620500120,혈압강하작용의약품 (B),Group05
651900640,정신신경용제 (F),Group10
642200520,호흡기관용약 (G),Group07
653801420,호흡기관용약 (G),Group07
678000020,마약류 아편유사제 (E),Group01
678000030,마약류 아편유사제 (E),Group01
678000010,마약류 아편유사제 (E),Group01
678000450,마약류 아편유사제 (E),Group01
678000470,마약류 아편유사제 (E),Group01
678000460,마약류 아편유사제 (E),Group01
649807440,마약류 아편유사제 (E),Group01
649807420,마약류 아편유사제 (E),Group01
649807430,마약류 아편유사제 (E),Group01
628901490,정신신경용제 (F),Group11
641901270,정신신경용제 (F),Group11
642201110,정신신경용제 (F),Group11
651900700,정신신경용제 (F),Group11
653006760,정신신경용제 (F),Group11
657203150,정신신경용제 (F),Group11
661901080,정신신경용제 (F),Group11
669502220,정신신경용제 (F),Group11
628901480,정신신경용제 (F),Group11
641901280,정신신경용제 (F),Group11
642201100,정신신경용제 (F),Group11
642308400,정신신경용제 (F),Group11
649100480,정신신경용제 (F),Group11
649404650,정신신경용제 (F),Group11
650300730,정신신경용제 (F),Group11
651900710,정신신경용제 (F),Group11
653006750,정신신경용제 (F),Group11
656003780,정신신경용제 (F),Group11
657203140,정신신경용제 (F),Group11
657805190,정신신경용제 (F),Group11
661901070,정신신경용제 (F),Group11
669502230,정신신경용제 (F),Group11
671703680,정신신경용제 (F),Group11
690302820,정신신경용제 (F),Group11
641905340,정신신경용제 (F),Group11
649801911,마약류 아편유사제 (E),Group01
649801921,마약류 아편유사제 (E),Group01
642100960,혈압강하작용의약품 (B),Group10
642403160,혈압강하작용의약품 (B),Group10
642904200,혈압강하작용의약품 (B),Group10
643304840,혈압강하작용의약품 (B),Group10
643505910,혈압강하작용의약품 (B),Group10
643605660,혈압강하작용의약품 (B),Group10
644004220,혈압강하작용의약품 (B),Group10
645906530,혈압강하작용의약품 (B),Group10
646005370,혈압강하작용의약품 (B),Group10
648103000,혈압강하작용의약품 (B),Group10
648506250,혈압강하작용의약품 (B),Group10
649103570,혈압강하작용의약품 (B),Group10
649805030,혈압강하작용의약품 (B),Group10
654003810,혈압강하작용의약품 (B),Group10
656003650,혈압강하작용의약품 (B),Group10
657203170,혈압강하작용의약품 (B),Group10
657307770,혈압강하작용의약품 (B),Group10
657805320,혈압강하작용의약품 (B),Group10
665002780,혈압강하작용의약품 (B),Group10
693901850,혈압강하작용의약품 (B),Group10
694002610,혈압강하작용의약품 (B),Group10
640902710,혈압강하작용의약품 (B),Group10
642100970,혈압강하작용의약품 (B),Group10
642403170,혈압강하작용의약품 (B),Group10
642802320,혈압강하작용의약품 (B),Group10
642904190,혈압강하작용의약품 (B),Group10
643305140,혈압강하작용의약품 (B),Group10
643505900,혈압강하작용의약품 (B),Group10
643605670,혈압강하작용의약품 (B),Group10
644004230,혈압강하작용의약품 (B),Group10
645906540,혈압강하작용의약품 (B),Group10
646005380,혈압강하작용의약품 (B),Group10
648102970,혈압강하작용의약품 (B),Group10
648506240,혈압강하작용의약품 (B),Group10
649103580,혈압강하작용의약품 (B),Group10
649805020,혈압강하작용의약품 (B),Group10
653402270,혈압강하작용의약품 (B),Group10
654002290,혈압강하작용의약품 (B),Group10
656004710,혈압강하작용의약품 (B),Group10
657203160,혈압강하작용의약품 (B),Group10
657307780,혈압강하작용의약품 (B),Group10
657805330,혈압강하작용의약품 (B),Group10
665002790,혈압강하작용의약품 (B),Group10
693200680,혈압강하작용의약품 (B),Group10
693901860,혈압강하작용의약품 (B),Group10
694002620,혈압강하작용의약품 (B),Group10
643305900,혈압강하작용의약품 (B),Group10
650700400,혈압강하작용의약품 (B),Group10
641903500,혈압강하작용의약품 (B),Group09
641903510,혈압강하작용의약품 (B),Group09
641903520,혈압강하작용의약품 (B),Group09
642000260,호흡기관용약 (G),Group07
642000250,호흡기관용약 (G),Group07
642200500,호흡기관용약 (G),Group07
642000212,호흡기관용약 (G),Group07
655400386,호흡기관용약 (G),Group07
670101532,호흡기관용약 (G),Group07
642000211,호흡기관용약 (G),Group07
642201225,호흡기관용약 (G),Group07
642000222,호흡기관용약 (G),Group07
670101542,호흡기관용약 (G),Group07
642000221,호흡기관용약 (G),Group07
642200511,호흡기관용약 (G),Group07
649900100,혈압강하작용의약품 (B),Group05
53600280,혈압강하작용의약품 (B),Group05
73000380,혈압강하작용의약품 (B),Group05
641602260,혈압강하작용의약품 (B),Group05
641907510,혈압강하작용의약품 (B),Group05
642501730,혈압강하작용의약품 (B),Group05
643104190,혈압강하작용의약품 (B),Group05
643300380,혈압강하작용의약품 (B),Group05
643502380,혈압강하작용의약품 (B),Group05
644004280,혈압강하작용의약품 (B),Group05
647303570,혈압강하작용의약품 (B),Group05
647802000,혈압강하작용의약품 (B),Group05
648101770,혈압강하작용의약품 (B),Group05
648503110,혈압강하작용의약품 (B),Group05
648601490,혈압강하작용의약품 (B),Group05
649104150,혈압강하작용의약품 (B),Group05
650201480,혈압강하작용의약품 (B),Group05
651901870,혈압강하작용의약품 (B),Group05
652603000,혈압강하작용의약품 (B),Group05
658604690,혈압강하작용의약품 (B),Group05
669502500,혈압강하작용의약품 (B),Group05
669907730,혈압강하작용의약품 (B),Group05
671802430,혈압강하작용의약품 (B),Group05
678601200,혈압강하작용의약품 (B),Group05
698504080,혈압강하작용의약품 (B),Group05
53600060,혈압강하작용의약품 (B),Group05
59000820,혈압강하작용의약품 (B),Group05
59600360,혈압강하작용의약품 (B),Group05
73000390,혈압강하작용의약품 (B),Group05
621802350,혈압강하작용의약품 (B),Group05
622803940,혈압강하작용의약품 (B),Group05
640900200,혈압강하작용의약품 (B),Group05
641907500,혈압강하작용의약품 (B),Group05
642200170,혈압강하작용의약품 (B),Group05
642501740,혈압강하작용의약품 (B),Group05
643100720,혈압강하작용의약품 (B),Group05
643300390,혈압강하작용의약품 (B),Group05
643502390,혈압강하작용의약품 (B),Group05
643701280,혈압강하작용의약품 (B),Group05
644001590,혈압강하작용의약품 (B),Group05
644303870,혈압강하작용의약품 (B),Group05
646002160,혈압강하작용의약품 (B),Group05
647303580,혈압강하작용의약품 (B),Group05
647801990,혈압강하작용의약품 (B),Group05
648101760,혈압강하작용의약품 (B),Group05
648503120,혈압강하작용의약품 (B),Group05
648601480,혈압강하작용의약품 (B),Group05
649104140,혈압강하작용의약품 (B),Group05
649601960,혈압강하작용의약품 (B),Group05
650201470,혈압강하작용의약품 (B),Group05
